model,dataset,layer,target,within_r2_natural,within_r2_balanced
base->instruct,TriviaMC,8,xmodel_entropy,0.06357349298183912,
base->instruct,TriviaMC,9,xmodel_entropy,0.17940933556094707,
base->instruct,TriviaMC,10,xmodel_entropy,0.18330438968276663,
base->instruct,TriviaMC,11,xmodel_entropy,0.24019365006685112,
base->instruct,TriviaMC,12,xmodel_entropy,0.29713655083746915,
base->instruct,TriviaMC,13,xmodel_entropy,0.5582936344217743,
base->instruct,TriviaMC,14,xmodel_entropy,0.6668768166670459,
base->instruct,TriviaMC,15,xmodel_entropy,0.7158821679697309,
base->instruct,TriviaMC,16,xmodel_entropy,0.7162579607169314,
base->instruct,TriviaMC,17,xmodel_entropy,0.7692995915998946,
base->instruct,TriviaMC,18,xmodel_entropy,0.7847303461760915,
base->instruct,TriviaMC,19,xmodel_entropy,0.8214679331908848,
base->instruct,TriviaMC,20,xmodel_entropy,0.8175684419076282,
base->instruct,TriviaMC,21,xmodel_entropy,0.8327681186533893,
base->instruct,TriviaMC,22,xmodel_entropy,0.8290774344611409,
base->instruct,TriviaMC,23,xmodel_entropy,0.8499727757758738,
base->instruct,TriviaMC,24,xmodel_entropy,0.8359856824747451,
base->instruct,TriviaMC,25,xmodel_entropy,0.8285702712498846,
base->instruct,TriviaMC,26,xmodel_entropy,0.8151356127218703,
base->instruct,TriviaMC,27,xmodel_entropy,0.8121391813920389,
base->instruct,TriviaMC,28,xmodel_entropy,0.8224871849121942,
base->instruct,TriviaMC,29,xmodel_entropy,0.8326629853352464,
base->instruct,TriviaMC,30,xmodel_entropy,0.8216331846235103,
base->instruct,TriviaMC,31,xmodel_entropy,0.7931774402642964,
base->finetuned,TriviaMC,0,xmodel_margin_logit,0.030430660593914305,
base->finetuned,TriviaMC,1,xmodel_margin_logit,0.010450887905147033,
base->finetuned,TriviaMC,2,xmodel_margin_logit,0.045358300007754204,
base->finetuned,TriviaMC,3,xmodel_margin_logit,0.06607753722095733,
base->finetuned,TriviaMC,4,xmodel_margin_logit,0.11877736560257035,
base->finetuned,TriviaMC,5,xmodel_margin_logit,0.058757247602695295,
base->finetuned,TriviaMC,6,xmodel_margin_logit,0.062203766490481205,
base->finetuned,TriviaMC,7,xmodel_margin_logit,0.1367889311214917,
base->finetuned,TriviaMC,8,xmodel_margin_logit,0.06892895316617675,
base->finetuned,TriviaMC,9,xmodel_margin_logit,0.2244682672933389,
base->finetuned,TriviaMC,10,xmodel_margin_logit,0.2875797404503454,
base->finetuned,TriviaMC,11,xmodel_margin_logit,0.4093366443610006,
base->finetuned,TriviaMC,12,xmodel_margin_logit,0.5396518077862205,
base->finetuned,TriviaMC,13,xmodel_margin_logit,0.7338070447159122,
base->finetuned,TriviaMC,14,xmodel_margin_logit,0.8335583629911422,
base->finetuned,TriviaMC,15,xmodel_margin_logit,0.8622321722517093,
base->finetuned,TriviaMC,16,xmodel_margin_logit,0.8660181329438922,
base->finetuned,TriviaMC,17,xmodel_margin_logit,0.902479012736394,
base->finetuned,TriviaMC,18,xmodel_margin_logit,0.8966549105524141,
base->finetuned,TriviaMC,19,xmodel_margin_logit,0.8936199658562123,
base->finetuned,TriviaMC,20,xmodel_margin_logit,0.9048063176997477,
base->finetuned,TriviaMC,21,xmodel_margin_logit,0.919147995547012,
base->finetuned,TriviaMC,22,xmodel_margin_logit,0.9168635941071795,
base->finetuned,TriviaMC,23,xmodel_margin_logit,0.9182150419818847,
base->finetuned,TriviaMC,24,xmodel_margin_logit,0.9189454359631664,
base->finetuned,TriviaMC,25,xmodel_margin_logit,0.9214728313085514,
base->finetuned,TriviaMC,26,xmodel_margin_logit,0.9177632102206791,
base->finetuned,TriviaMC,27,xmodel_margin_logit,0.9120740568129818,
base->finetuned,TriviaMC,28,xmodel_margin_logit,0.9150562709261503,
base->finetuned,TriviaMC,29,xmodel_margin_logit,0.9302299608509178,
base->finetuned,TriviaMC,30,xmodel_margin_logit,0.9370208279180804,
base->finetuned,TriviaMC,31,xmodel_margin_logit,0.8994780539814765,
base->finetuned,TriviaMC,0,xmodel_stated_confidence,0.0011769037113873448,
base->finetuned,TriviaMC,1,xmodel_stated_confidence,-0.0016958383085383666,
base->finetuned,TriviaMC,2,xmodel_stated_confidence,-0.0006631631230897828,
base->finetuned,TriviaMC,3,xmodel_stated_confidence,0.017266809635380742,
base->finetuned,TriviaMC,4,xmodel_stated_confidence,0.010381279370093255,
base->finetuned,TriviaMC,5,xmodel_stated_confidence,0.030582827564118342,
base->finetuned,TriviaMC,6,xmodel_stated_confidence,0.00620740603108616,
base->finetuned,TriviaMC,7,xmodel_stated_confidence,0.032228507172341714,
base->finetuned,TriviaMC,8,xmodel_stated_confidence,0.06670424370885741,
base->finetuned,TriviaMC,9,xmodel_stated_confidence,0.07553539714002133,
base->finetuned,TriviaMC,10,xmodel_stated_confidence,0.13095301214125132,
base->finetuned,TriviaMC,11,xmodel_stated_confidence,0.1550582309796784,
base->finetuned,TriviaMC,12,xmodel_stated_confidence,0.23127180777145462,
base->finetuned,TriviaMC,13,xmodel_stated_confidence,0.3264827872307148,
base->finetuned,TriviaMC,14,xmodel_stated_confidence,0.36269366195384023,
base->finetuned,TriviaMC,15,xmodel_stated_confidence,0.3591131040885128,
base->finetuned,TriviaMC,16,xmodel_stated_confidence,0.4043083044803317,
base->finetuned,TriviaMC,17,xmodel_stated_confidence,0.3806110643088545,
base->finetuned,TriviaMC,18,xmodel_stated_confidence,0.35320296080428604,
base->finetuned,TriviaMC,19,xmodel_stated_confidence,0.34457218472488915,
base->finetuned,TriviaMC,20,xmodel_stated_confidence,0.3474434238641967,
base->finetuned,TriviaMC,21,xmodel_stated_confidence,0.3503525482638489,
base->finetuned,TriviaMC,22,xmodel_stated_confidence,0.3762106846772697,
base->finetuned,TriviaMC,23,xmodel_stated_confidence,0.36648480531285255,
base->finetuned,TriviaMC,24,xmodel_stated_confidence,0.37393113805776435,
base->finetuned,TriviaMC,25,xmodel_stated_confidence,0.36023593517527275,
base->finetuned,TriviaMC,26,xmodel_stated_confidence,0.34756016913282817,
base->finetuned,TriviaMC,27,xmodel_stated_confidence,0.3327276007091333,
base->finetuned,TriviaMC,28,xmodel_stated_confidence,0.35842763332466177,
base->finetuned,TriviaMC,29,xmodel_stated_confidence,0.34455171383640215,
base->finetuned,TriviaMC,30,xmodel_stated_confidence,0.36101413015743833,
base->finetuned,TriviaMC,31,xmodel_stated_confidence,0.3576343700058836,
base->finetuned,TriviaMC,0,xmodel_entropy,0.026958953811482944,
base->finetuned,TriviaMC,1,xmodel_entropy,0.012242051103716123,
base->finetuned,TriviaMC,2,xmodel_entropy,0.03700807143988616,
base->finetuned,TriviaMC,3,xmodel_entropy,0.06549131999253544,
base->finetuned,TriviaMC,4,xmodel_entropy,0.10410036145812429,
base->finetuned,TriviaMC,5,xmodel_entropy,0.06762719187910227,
base->finetuned,TriviaMC,6,xmodel_entropy,0.08661525151205962,
base->finetuned,TriviaMC,7,xmodel_entropy,0.09196782196296316,
base->finetuned,TriviaMC,8,xmodel_entropy,0.08220346950706958,
base->finetuned,TriviaMC,9,xmodel_entropy,0.20469517404196902,
base->finetuned,TriviaMC,10,xmodel_entropy,0.28115956679443554,
base->finetuned,TriviaMC,11,xmodel_entropy,0.3013474496352315,
base->finetuned,TriviaMC,12,xmodel_entropy,0.38754404257376285,
base->finetuned,TriviaMC,13,xmodel_entropy,0.6473238179794671,
base->finetuned,TriviaMC,14,xmodel_entropy,0.7630648522019317,
base->finetuned,TriviaMC,15,xmodel_entropy,0.808310584333655,
base->finetuned,TriviaMC,16,xmodel_entropy,0.8107740035860416,
base->finetuned,TriviaMC,17,xmodel_entropy,0.8503403327618775,
base->finetuned,TriviaMC,18,xmodel_entropy,0.8575718887068984,
base->finetuned,TriviaMC,19,xmodel_entropy,0.8875345539427746,
base->finetuned,TriviaMC,20,xmodel_entropy,0.880506163179713,
base->finetuned,TriviaMC,21,xmodel_entropy,0.8976388908746231,
base->finetuned,TriviaMC,22,xmodel_entropy,0.8923608892781509,
base->finetuned,TriviaMC,23,xmodel_entropy,0.909581346426333,
base->finetuned,TriviaMC,24,xmodel_entropy,0.895319726842623,
base->finetuned,TriviaMC,25,xmodel_entropy,0.8922169643260949,
base->finetuned,TriviaMC,26,xmodel_entropy,0.8801368592171577,
base->finetuned,TriviaMC,27,xmodel_entropy,0.8752617565467127,
base->finetuned,TriviaMC,28,xmodel_entropy,0.8844406264001096,
base->finetuned,TriviaMC,29,xmodel_entropy,0.8983339446915836,
base->finetuned,TriviaMC,30,xmodel_entropy,0.8800036074346916,
base->finetuned,TriviaMC,31,xmodel_entropy,0.844903299678337,
instruct->base,TriviaMC,0,xmodel_margin_logit,0.05298436345022173,
instruct->base,TriviaMC,1,xmodel_margin_logit,0.11362299898407069,
instruct->base,TriviaMC,2,xmodel_margin_logit,0.15366635649237315,
instruct->base,TriviaMC,3,xmodel_margin_logit,0.14345929887515596,
instruct->base,TriviaMC,4,xmodel_margin_logit,0.17231556471421428,
instruct->base,TriviaMC,5,xmodel_margin_logit,0.1905427257475255,
instruct->base,TriviaMC,6,xmodel_margin_logit,0.15269234408022947,
instruct->base,TriviaMC,7,xmodel_margin_logit,0.11842033878938374,
instruct->base,TriviaMC,8,xmodel_margin_logit,0.17304114880592847,
instruct->base,TriviaMC,9,xmodel_margin_logit,0.11277995324326329,
instruct->base,TriviaMC,10,xmodel_margin_logit,0.18125138305153965,
instruct->base,TriviaMC,11,xmodel_margin_logit,0.2721289075887282,
instruct->base,TriviaMC,12,xmodel_margin_logit,0.39735342717278577,
instruct->base,TriviaMC,13,xmodel_margin_logit,0.6257573923699666,
instruct->base,TriviaMC,14,xmodel_margin_logit,0.806581493491114,
instruct->base,TriviaMC,15,xmodel_margin_logit,0.753597129102807,
instruct->base,TriviaMC,16,xmodel_margin_logit,0.7918918978837439,
instruct->base,TriviaMC,17,xmodel_margin_logit,0.796226795002539,
instruct->base,TriviaMC,18,xmodel_margin_logit,0.8359603931533843,
instruct->base,TriviaMC,19,xmodel_margin_logit,0.8347634155581855,
instruct->base,TriviaMC,20,xmodel_margin_logit,0.7742347709463513,
instruct->base,TriviaMC,21,xmodel_margin_logit,0.8151417714132702,
instruct->base,TriviaMC,22,xmodel_margin_logit,0.8347702423691927,
instruct->base,TriviaMC,23,xmodel_margin_logit,0.8455942224509061,
instruct->base,TriviaMC,24,xmodel_margin_logit,0.8331879954090324,
instruct->base,TriviaMC,25,xmodel_margin_logit,0.8496325388206021,
instruct->base,TriviaMC,26,xmodel_margin_logit,0.8463433558598099,
instruct->base,TriviaMC,27,xmodel_margin_logit,0.8559210759136394,
instruct->base,TriviaMC,28,xmodel_margin_logit,0.866017220567169,
instruct->base,TriviaMC,29,xmodel_margin_logit,0.8762346273508403,
instruct->base,TriviaMC,30,xmodel_margin_logit,0.8749296382564012,
instruct->base,TriviaMC,31,xmodel_margin_logit,0.784196033741957,
instruct->base,TriviaMC,0,xmodel_stated_confidence,0.005437415244642474,
instruct->base,TriviaMC,1,xmodel_stated_confidence,0.03855465388879231,
instruct->base,TriviaMC,2,xmodel_stated_confidence,0.08742277568142742,
instruct->base,TriviaMC,3,xmodel_stated_confidence,0.07150055206490924,
instruct->base,TriviaMC,4,xmodel_stated_confidence,0.10121559936105451,
instruct->base,TriviaMC,5,xmodel_stated_confidence,0.14492128899348433,
instruct->base,TriviaMC,6,xmodel_stated_confidence,0.06904894123487992,
instruct->base,TriviaMC,7,xmodel_stated_confidence,0.14436454805875565,
instruct->base,TriviaMC,8,xmodel_stated_confidence,0.0937738907932315,
instruct->base,TriviaMC,9,xmodel_stated_confidence,0.18429212164865338,
instruct->base,TriviaMC,10,xmodel_stated_confidence,0.2795054595445752,
instruct->base,TriviaMC,11,xmodel_stated_confidence,0.2641198721552095,
instruct->base,TriviaMC,12,xmodel_stated_confidence,0.37750997611250003,
instruct->base,TriviaMC,13,xmodel_stated_confidence,0.31369530588998806,
instruct->base,TriviaMC,14,xmodel_stated_confidence,0.28280871014568,
instruct->base,TriviaMC,15,xmodel_stated_confidence,0.29721380055354296,
instruct->base,TriviaMC,16,xmodel_stated_confidence,0.23638762866995788,
instruct->base,TriviaMC,17,xmodel_stated_confidence,0.1576374594511185,
instruct->base,TriviaMC,18,xmodel_stated_confidence,0.1355889580543993,
instruct->base,TriviaMC,19,xmodel_stated_confidence,0.12155853078251333,
instruct->base,TriviaMC,20,xmodel_stated_confidence,0.1260166720918695,
instruct->base,TriviaMC,21,xmodel_stated_confidence,0.2822382286257199,
instruct->base,TriviaMC,22,xmodel_stated_confidence,0.16368613742380345,
instruct->base,TriviaMC,23,xmodel_stated_confidence,0.14272505211644715,
instruct->base,TriviaMC,24,xmodel_stated_confidence,0.1689869126124366,
instruct->base,TriviaMC,25,xmodel_stated_confidence,0.17980379035147243,
instruct->base,TriviaMC,26,xmodel_stated_confidence,0.18421100654502343,
instruct->base,TriviaMC,27,xmodel_stated_confidence,0.24513777003817305,
instruct->base,TriviaMC,28,xmodel_stated_confidence,0.2661744420363158,
instruct->base,TriviaMC,29,xmodel_stated_confidence,0.2975079789211843,
instruct->base,TriviaMC,30,xmodel_stated_confidence,0.3528114356987764,
instruct->base,TriviaMC,31,xmodel_stated_confidence,0.31044871238906213,
instruct->base,TriviaMC,0,xmodel_entropy,0.058378595563490454,
instruct->base,TriviaMC,1,xmodel_entropy,0.11338657831179422,
instruct->base,TriviaMC,2,xmodel_entropy,0.16201753889211157,
instruct->base,TriviaMC,3,xmodel_entropy,0.14446912300477543,
instruct->base,TriviaMC,4,xmodel_entropy,0.18391239038450358,
instruct->base,TriviaMC,5,xmodel_entropy,0.1802900389150035,
instruct->base,TriviaMC,6,xmodel_entropy,0.1562382533881962,
instruct->base,TriviaMC,7,xmodel_entropy,0.16776982455255773,
instruct->base,TriviaMC,8,xmodel_entropy,0.1979392097565139,
instruct->base,TriviaMC,9,xmodel_entropy,0.1332527869288176,
instruct->base,TriviaMC,10,xmodel_entropy,0.2108333211056328,
instruct->base,TriviaMC,11,xmodel_entropy,0.27422364349447026,
instruct->base,TriviaMC,12,xmodel_entropy,0.2607026890088354,
instruct->base,TriviaMC,13,xmodel_entropy,0.6276937694426462,
instruct->base,TriviaMC,14,xmodel_entropy,0.8383310347133046,
instruct->base,TriviaMC,15,xmodel_entropy,0.8276980946265167,
instruct->base,TriviaMC,16,xmodel_entropy,0.8498023910278879,
instruct->base,TriviaMC,17,xmodel_entropy,0.8749716671540063,
instruct->base,TriviaMC,18,xmodel_entropy,0.8870052952586295,
instruct->base,TriviaMC,19,xmodel_entropy,0.9144577368771886,
instruct->base,TriviaMC,20,xmodel_entropy,0.8895279213241596,
instruct->base,TriviaMC,21,xmodel_entropy,0.9085952479353522,
instruct->base,TriviaMC,22,xmodel_entropy,0.9215083138309967,
instruct->base,TriviaMC,23,xmodel_entropy,0.9364616212103491,
instruct->base,TriviaMC,24,xmodel_entropy,0.9285763743637726,
instruct->base,TriviaMC,25,xmodel_entropy,0.9332884090783818,
instruct->base,TriviaMC,26,xmodel_entropy,0.93731437108,
instruct->base,TriviaMC,27,xmodel_entropy,0.9401511206868469,
instruct->base,TriviaMC,28,xmodel_entropy,0.9386117048497088,
instruct->base,TriviaMC,29,xmodel_entropy,0.9291559448250253,
instruct->base,TriviaMC,30,xmodel_entropy,0.9197611327140125,
instruct->base,TriviaMC,31,xmodel_entropy,0.8872394590244317,
instruct->finetuned,TriviaMC,0,xmodel_margin_logit,0.17404268879997198,
instruct->finetuned,TriviaMC,1,xmodel_margin_logit,0.26800545287700084,
instruct->finetuned,TriviaMC,2,xmodel_margin_logit,0.3144291572067679,
instruct->finetuned,TriviaMC,3,xmodel_margin_logit,0.3504525627384123,
instruct->finetuned,TriviaMC,4,xmodel_margin_logit,0.372613497010606,
instruct->finetuned,TriviaMC,5,xmodel_margin_logit,0.37124543612581706,
instruct->finetuned,TriviaMC,6,xmodel_margin_logit,0.36943994041117856,
instruct->finetuned,TriviaMC,7,xmodel_margin_logit,0.4902753559936792,
instruct->finetuned,TriviaMC,8,xmodel_margin_logit,0.44822277613461137,
instruct->finetuned,TriviaMC,9,xmodel_margin_logit,0.5221262160059007,
instruct->finetuned,TriviaMC,10,xmodel_margin_logit,0.5725934458235269,
instruct->finetuned,TriviaMC,11,xmodel_margin_logit,0.610719239969725,
instruct->finetuned,TriviaMC,12,xmodel_margin_logit,0.6866978041671794,
instruct->finetuned,TriviaMC,13,xmodel_margin_logit,0.8367565632591358,
instruct->finetuned,TriviaMC,14,xmodel_margin_logit,0.901191785041762,
instruct->finetuned,TriviaMC,15,xmodel_margin_logit,0.9165343335564883,
instruct->finetuned,TriviaMC,16,xmodel_margin_logit,0.9241340747902586,
instruct->finetuned,TriviaMC,17,xmodel_margin_logit,0.9527531703180708,
instruct->finetuned,TriviaMC,18,xmodel_margin_logit,0.9598733748449296,
instruct->finetuned,TriviaMC,19,xmodel_margin_logit,0.9627152496479574,
instruct->finetuned,TriviaMC,20,xmodel_margin_logit,0.9675762459568638,
instruct->finetuned,TriviaMC,21,xmodel_margin_logit,0.9693753268320244,
instruct->finetuned,TriviaMC,22,xmodel_margin_logit,0.9702446503293325,
instruct->finetuned,TriviaMC,23,xmodel_margin_logit,0.9699264551150429,
instruct->finetuned,TriviaMC,24,xmodel_margin_logit,0.9713083300434658,
instruct->finetuned,TriviaMC,25,xmodel_margin_logit,0.9723352944253973,
instruct->finetuned,TriviaMC,26,xmodel_margin_logit,0.9723042025992084,
instruct->finetuned,TriviaMC,27,xmodel_margin_logit,0.972758739295671,
instruct->finetuned,TriviaMC,28,xmodel_margin_logit,0.9724461298282246,
instruct->finetuned,TriviaMC,29,xmodel_margin_logit,0.974613518106842,
instruct->finetuned,TriviaMC,30,xmodel_margin_logit,0.9744551741745853,
instruct->finetuned,TriviaMC,31,xmodel_margin_logit,0.9772264923892761,
instruct->finetuned,TriviaMC,0,xmodel_stated_confidence,0.00801318447963728,
instruct->finetuned,TriviaMC,1,xmodel_stated_confidence,0.021548508760624308,
instruct->finetuned,TriviaMC,2,xmodel_stated_confidence,0.030158862163565447,
instruct->finetuned,TriviaMC,3,xmodel_stated_confidence,0.07740271350135441,
instruct->finetuned,TriviaMC,4,xmodel_stated_confidence,0.05917417882792164,
instruct->finetuned,TriviaMC,5,xmodel_stated_confidence,0.07325586725594257,
instruct->finetuned,TriviaMC,6,xmodel_stated_confidence,0.11118959455116473,
instruct->finetuned,TriviaMC,7,xmodel_stated_confidence,0.1343115862681038,
instruct->finetuned,TriviaMC,8,xmodel_stated_confidence,0.15078383796793815,
instruct->finetuned,TriviaMC,9,xmodel_stated_confidence,0.155282635667793,
instruct->finetuned,TriviaMC,10,xmodel_stated_confidence,0.1957451356875075,
instruct->finetuned,TriviaMC,11,xmodel_stated_confidence,0.2156801687928247,
instruct->finetuned,TriviaMC,12,xmodel_stated_confidence,0.2876854406421365,
instruct->finetuned,TriviaMC,13,xmodel_stated_confidence,0.3934879281403384,
instruct->finetuned,TriviaMC,14,xmodel_stated_confidence,0.4190920957953769,
instruct->finetuned,TriviaMC,15,xmodel_stated_confidence,0.43989213603291466,
instruct->finetuned,TriviaMC,16,xmodel_stated_confidence,0.4438923534060515,
instruct->finetuned,TriviaMC,17,xmodel_stated_confidence,0.42487287941737373,
instruct->finetuned,TriviaMC,18,xmodel_stated_confidence,0.42764668645932336,
instruct->finetuned,TriviaMC,19,xmodel_stated_confidence,0.4225222060637779,
instruct->finetuned,TriviaMC,20,xmodel_stated_confidence,0.4225969643566141,
instruct->finetuned,TriviaMC,21,xmodel_stated_confidence,0.4463253965120495,
instruct->finetuned,TriviaMC,22,xmodel_stated_confidence,0.41732675365131433,
instruct->finetuned,TriviaMC,23,xmodel_stated_confidence,0.41662147317701637,
instruct->finetuned,TriviaMC,24,xmodel_stated_confidence,0.4153886910197422,
instruct->finetuned,TriviaMC,25,xmodel_stated_confidence,0.4175115398526793,
instruct->finetuned,TriviaMC,26,xmodel_stated_confidence,0.42088203108471,
instruct->finetuned,TriviaMC,27,xmodel_stated_confidence,0.4230378628763609,
